Girl345,40,35,14,attractive,normal
Girl346,29,68,84,intelligent,normal
Girl347,74,64,16,attractive,normal
Girl348,44,28,61,intelligent,desperate
Girl349,3,85,53,attractive,normal
Girl350,6,43,24,attractive,choosy
Girl351,85,4,83,attractive,choosy
Girl352,9,71,48,attractive,choosy
Girl353,50,84,85,attractive,normal
Girl354,17,10,50,attractive,desperate
Girl355,52,96,42,rich,choosy
Girl356,45,76,95,intelligent,choosy
Girl357,20,95,40,intelligent,normal
Girl358,36,14,50,rich,desperate
Girl359,43,4,59,rich,desperate
Girl360,81,57,56,rich,choosy
Girl361,82,37,86,attractive,choosy
Girl362,10,62,91,attractive,desperate
Girl363,43,26,55,rich,normal
Girl364,90,11,30,intelligent,normal
Girl365,91,97,29,attractive,desperate
Girl366,24,95,76,rich,normal
Girl367,82,68,52,rich,choosy
Girl368,11,74,99,attractive,desperate
Girl369,11,0,96,rich,normal
Girl370,15,42,38,intelligent,desperate
Girl371,9,97,18,attractive,choosy
Girl372,57,31,27,intelligent,desperate
Girl373,5,99,83,intelligent,choosy
Girl374,98,87,50,attractive,choosy
Girl375,5,87,86,intelligent,choosy
Girl376,93,38,24,attractive,choosy
Girl377,78,25,42,attractive,desperate
Girl378,7,92,13,intelligent,normal
Girl379,34,53,48,rich,desperate
Girl380,57,94,84,intelligent,choosy
Girl381,78,18,19,attractive,desperate
Girl382,24,59,46,attractive,choosy
Girl383,57,7,1,rich,desperate
Girl384,70,32,95,attractive,choosy
Girl385,64,67,29,intelligent,desperate
Girl386,5,4,48,rich,normal
Girl387,95,59,25,intelligent,choosy
Girl388,34,65,54,rich,choosy
Girl389,92,14,61,intelligent,desperate
Girl390,26,78,5,intelligent,choosy
Girl391,70,30,85,attractive,choosy
Girl392,43,84,60,intelligent,normal
Girl393,8,31,50,attractive,desperate
Girl394,16,81,87,attractive,normal
Girl395,91,49,94,intelligent,desperate
Girl396,41,95,5,attractive,normal
Girl397,44,4,85,attractive,desperate
Girl398,89,15,2,intelligent,choosy
Girl399,92,22,60,attractive,desperate
Girl400,49,27,27,attractive,desperate
Girl401,92,59,81,intelligent,desperate
Girl402,74,17,66,attractive,normal
Girl403,30,10,42,attractive,desperate
Girl404,41,96,4,attractive,choosy
Girl405,87,35,60,rich,choosy
Girl406,26,35,64,rich,desperate
Girl407,84,72,78,attractive,desperate
Girl408,35,0,98,rich,desperate
Girl409,59,11,13,attractive,normal
Girl410,52,56,26,rich,choosy
Girl411,33,6,22,intelligent,choosy
Girl412,10,38,79,intelligent,normal
Girl413,23,40,6,attractive,choosy
Girl414,53,35,34,rich,choosy
Girl415,38,41,40,rich,choosy
Girl416,65,65,27,attractive,normal
Girl417,14,67,69,attractive,desperate
Girl418,5,46,58,rich,desperate
Girl419,63,66,30,rich,normal
Girl420,78,13,65,attractive,desperate
Girl421,17,78,87,attractive,desperate
Girl422,13,95,84,intelligent,normal
Girl423,11,95,43,attractive,desperate
Girl424,39,15,61,rich,choosy
Girl425,37,24,7,attractive,choosy
Girl426,46,0,22,attractive,normal
Girl427,27,0,66,intelligent,choosy
Girl428,84,49,29,intelligent,choosy
Girl429,13,9,41,attractive,normal
Girl430,52,7,36,rich,desperate
Girl431,4,27,20,attractive,desperate
Girl432,71,16,81,intelligent,choosy
Girl433,91,84,70,attractive,choosy
Girl434,62,30,73,attractive,desperate
Girl435,66,6,19,attractive,normal
Girl436,27,81,26,intelligent,normal
Girl437,63,24,98,intelligent,normal
Girl438,57,65,33,intelligent,normal
Girl439,62,5,81,rich,choosy
Girl440,49,24,95,intelligent,desperate
Girl441,49,76,61,rich,choosy
Girl442,7,75,25,intelligent,choosy
Girl443,28,63,1,intelligent,normal
Girl444,35,21,70,intelligent,desperate
Girl445,71,5,73,attractive,normal
Girl446,58,7,84,rich,desperate
Girl447,24,48,73,rich,normal
Girl448,58,26,19,attractive,desperate
Girl449,99,8,63,intelligent,desperate
Girl450,25,32,75,attractive,choosy
Girl451,63,29,27,attractive,choosy
Girl452,47,31,66,rich,desperate
Girl453,16,76,49,rich,normal
Girl454,11,89,95,rich,normal
Girl455,16,49,29,rich,normal
Girl456,62,28,49,attractive,normal
Girl457,75,53,28,attractive,choosy
Girl458,88,54,71,intelligent,choosy
Girl459,32,17,54,intelligent,normal
Girl460,95,69,58,rich,choosy
Girl461,41,40,47,intelligent,choosy
Girl462,34,40,7,attractive,choosy
Girl463,61,60,65,rich,normal
Girl464,54,46,4,attractive,desperate
Girl465,21,11,17,intelligent,choosy
Girl466,19,0,21,rich,choosy
Girl467,82,55,49,attractive,normal
Girl468,42,87,60,attractive,desperate
Girl469,40,13,42,intelligent,normal
Girl470,34,37,56,rich,choosy
Girl471,20,36,74,rich,choosy
Girl472,65,90,75,attractive,choosy
Girl473,44,73,18,rich,choosy
Girl474,68,78,36,rich,normal
Girl475,67,19,44,intelligent,normal
Girl476,8,10,84,rich,desperate
Girl477,13,62,79,rich,normal
Girl478,44,37,21,rich,choosy
Girl479,61,11,49,attractive,choosy
Girl480,78,9,20,rich,choosy
Girl481,54,60,34,attractive,normal
Girl482,47,31,99,intelligent,desperate
Girl483,59,69,83,intelligent,normal
Girl484,93,3,91,intelligent,choosy
Girl485,70,13,4,rich,normal
Girl486,63,63,76,rich,desperate
Girl487,90,4,36,attractive,desperate
Girl488,75,33,18,rich,choosy
Girl489,80,11,79,intelligent,choosy
Girl490,93,5,39,intelligent,choosy
Girl491,81,21,32,intelligent,desperate
Girl492,97,26,79,attractive,desperate
Girl493,26,33,74,attractive,choosy
Girl494,84,41,83,attractive,choosy
Girl495,39,2,50,rich,normal
Girl496,26,1,99,rich,choosy
Girl497,94,37,11,intelligent,choosy
Girl498,53,70,80,rich,desperate
Girl499,14,77,10,intelligent,desperate
