utility,24,95,63,85
essential,33,15,65,44
essential,28,97,42,74
utility,33,58,32,9
luxury,41,60,26,56
utility,42,5,58,26
essential,31,71,55,7
luxury,75,50,66,52
luxury,54,2,78,80
essential,45,71,48,98
essential,50,55,28,25
luxury,8,72,95,18
utility,85,13,92,0
luxury,76,17,15,77
luxury,34,41,47,30
essential,39,18,97,8
luxury,35,27,36,45
luxury,91,79,52,59
utility,23,64,41,11
essential,71,0,62,99
utility,57,99,60,87
essential,91,30,77,10
essential,36,36,99,84
utility,49,88,50,50
essential,93,74,92,64
luxury,29,20,39,65
utility,97,99,28,97
luxury,71,26,54,4
essential,38,95,22,71
utility,91,52,52,57
utility,13,17,18,72
luxury,12,73,37,38
essential,98,47,26,28
utility,19,81,91,87
luxury,51,25,87,11
essential,85,51,39,5
essential,7,80,73,8
luxury,26,2,62,71
luxury,71,57,8,40
utility,77,89,75,91
luxury,77,83,27,91
utility,9,13,89,51
luxury,51,16,28,47
luxury,31,29,10,47
essential,74,47,42,35
essential,74,12,71,68
essential,49,19,13,35
utility,91,55,25,97
essential,33,98,69,20
essential,25,39,71,37
luxury,75,62,79,97
luxury,85,89,10,11
utility,32,24,7,39
essential,11,39,96,39
luxury,90,42,15,0
essential,22,47,20,13
luxury,75,22,0,82
essential,75,48,34,61
luxury,34,30,5,48
essential,80,18,3,57
luxury,85,0,39,65
luxury,61,39,35,76
essential,85,7,25,40
essential,30,86,35,81
essential,58,27,10,99
essential,14,3,68,56
essential,4,44,69,69
essential,79,33,85,20
luxury,67,60,63,20
essential,67,92,88,1
luxury,57,84,14,63
luxury,65,10,70,69
luxury,12,80,31,95
essential,74,67,35,46
essential,17,11,85,18
utility,2,18,18,55
luxury,58,42,46,99
utility,92,0,97,4
luxury,47,17,0,60
utility,28,50,70,49
essential,4,10,48,94
utility,34,89,86,14
luxury,64,88,62,59
luxury,52,30,92,56
luxury,17,14,90,79
essential,90,40,12,56
essential,67,34,59,35
luxury,96,9,42,26
essential,46,98,5,63
luxury,24,42,43,56
luxury,48,61,89,52
utility,8,13,79,78
essential,77,30,40,21
essential,73,55,68,69
luxury,74,73,47,17
essential,41,58,65,52
utility,80,23,46,78
luxury,17,16,82,70
utility,53,67,56,3
essential,61,94,9,68
luxury,45,37,9,41
luxury,71,18,20,44
utility,64,4,14,26
luxury,81,57,45,61
utility,94,0,21,29
luxury,21,36,96,80
essential,54,73,18,31
utility,38,25,58,30
luxury,76,15,38,0
utility,93,32,10,88
essential,36,89,68,21
luxury,90,64,58,5
utility,32,23,39,72
essential,3,80,38,60
utility,46,47,69,67
luxury,8,55,11,0
luxury,22,10,43,83
utility,13,1,65,52
luxury,30,92,16,26
luxury,93,83,89,86
utility,64,82,95,9
utility,78,99,22,87
luxury,13,30,8,19
essential,40,16,76,98
luxury,72,22,41,64
luxury,72,95,66,76
utility,85,44,98,63
essential,94,18,78,77
luxury,71,47,91,68
essential,11,72,79,25
essential,33,27,70,4
luxury,34,26,8,63
utility,1,39,6,75
luxury,87,63,57,28
essential,85,5,34,18
utility,88,24,47,81
luxury,42,93,11,3
utility,29,72,40,78
essential,91,10,13,66
utility,19,16,1,51
luxury,51,10,2,19
utility,50,51,35,33
utility,33,37,27,39
luxury,89,35,1,99
utility,39,87,50,96
luxury,42,50,21,38
luxury,73,54,5,57
utility,60,48,54,24
essential,72,54,83,55
utility,30,94,33,4
essential,91,93,30,48
utility,29,51,81,84
utility,64,32,10,4
essential,11,69,37,95
luxury,77,50,57,37
luxury,40,44,8,10
utility,0,78,6,17
luxury,39,84,52,63
luxury,16,21,55,27
luxury,61,44,76,8
utility,65,17,15,68
utility,30,86,14,52
luxury,98,92,93,97
essential,93,96,64,12
essential,40,30,69,82
utility,82,2,79,17
essential,68,45,95,60
utility,67,92,23,68
utility,32,4,89,3
essential,29,70,66,6
essential,80,68,8,5
essential,29,80,62,49
essential,65,99,53,24
utility,20,53,17,82
luxury,68,70,41,49
luxury,96,26,70,46
essential,15,77,99,56
utility,54,53,17,71
essential,99,50,94,38
luxury,40,56,66,2
luxury,87,91,15,94
luxury,48,53,10,49
essential,15,54,42,61
luxury,74,49,79,21
utility,96,62,19,2
utility,84,80,80,11
utility,33,4,42,39
utility,41,33,95,20
luxury,77,18,23,68
luxury,14,79,1,86
utility,41,75,55,55
luxury,9,75,59,14
utility,75,70,76,93
utility,9,8,6,9
utility,76,40,49,85
utility,83,90,25,98
luxury,43,91,84,91
utility,91,57,67,76
utility,65,26,16,38
luxury,40,7,67,79
essential,73,24,95,23
essential,84,53,50,81
essential,63,82,8,70
luxury,11,66,75,50
essential,57,23,79,67
utility,5,29,90,63
utility,71,47,59,33
utility,56,22,24,66
utility,43,71,56,61
luxury,60,76,69,60
utility,92,27,63,5
utility,4,35,72,91
luxury,47,9,51,5
utility,17,14,69,41
luxury,28,95,41,70
utility,4,51,88,7
essential,20,75,11,22
utility,40,7,77,94
luxury,39,36,10,96
luxury,25,77,80,22
luxury,80,94,33,82
essential,63,91,43,63
utility,98,82,53,83
luxury,72,55,69,16
luxury,38,79,20,1
essential,92,38,78,39
utility,98,17,91,90
essential,37,20,69,53
essential,48,31,6,21
essential,9,20,95,79
luxury,61,74,79,10
utility,73,61,3,7
utility,47,15,68,18
essential,58,22,39,57
essential,64,95,2,73
essential,35,58,11,39
utility,23,14,95,4
utility,81,51,13,18
essential,51,3,40,37
luxury,53,89,9,13
utility,66,82,33,86
essential,43,87,6,6
utility,70,31,75,93
utility,16,35,75,48
utility,26,82,59,67
essential,1,39,78,53
utility,56,18,93,97
utility,3,44,84,60
luxury,41,6,9,18
utility,7,39,11,59
luxury,42,30,32,28
utility,77,50,67,23
luxury,65,80,98,68
essential,84,30,46,15
essential,70,97,65,16
luxury,53,51,1,10
luxury,71,58,62,8
luxury,34,19,97,70
utility,38,52,55,27
utility,76,50,27,79
essential,56,50,67,5
luxury,20,52,99,12
utility,60,34,97,42
essential,67,53,43,9
utility,67,54,48,1
utility,80,52,9,93
utility,31,22,23,57
utility,15,48,4,68
essential,87,32,67,3
luxury,99,24,8,90
luxury,55,86,52,57
luxury,30,19,47,92
essential,93,25,71,4
utility,32,25,41,28
essential,92,80,11,82
luxury,70,63,74,14
luxury,22,43,41,65
utility,48,91,85,44
luxury,45,34,71,38
utility,35,58,92,97
utility,89,95,70,99
luxury,23,75,74,42
essential,90,6,43,83
essential,42,50,23,14
essential,32,46,43,40
essential,63,37,78,27
luxury,62,3,74,10
essential,7,80,46,90
luxury,20,83,93,67
luxury,97,86,32,50
essential,61,90,94,43
utility,83,5,79,95
utility,69,57,6,7
utility,35,98,19,50
essential,44,84,14,24
utility,79,17,52,49
luxury,55,58,13,96
essential,29,48,71,25
luxury,3,46,95,54
utility,7,87,83,14
essential,93,47,28,10
essential,90,20,28,7
utility,33,26,13,91
utility,33,74,66,34
luxury,16,99,27,43
utility,38,9,97,26
utility,56,4,70,1
utility,87,55,10,29
essential,22,12,41,27
luxury,64,48,5,23
utility,17,24,8,56
utility,25,16,48,7
luxury,74,77,99,58
luxury,97,65,70,37
utility,66,3,71,93
luxury,5,75,55,68
luxury,81,4,75,32
utility,79,87,32,29
essential,49,77,37,96
utility,79,18,98,25
luxury,58,70,92,93
utility,65,92,62,40
luxury,53,83,35,20
essential,29,79,62,51
luxury,63,98,30,59
essential,65,70,80,64
utility,30,27,26,99
utility,81,19,90,96
essential,87,69,29,83
luxury,9,0,8,38
essential,79,49,49,24
essential,87,36,99,86
luxury,43,69,98,81
essential,52,51,57,46
essential,17,6,36,67
essential,57,53,35,22
essential,22,64,72,90
luxury,99,83,10,80
essential,83,18,24,51
essential,35,36,86,92
luxury,58,35,57,2
luxury,51,89,1,65
luxury,58,3,74,99
utility,56,33,98,44
utility,4,40,89,96
essential,44,71,7,86
essential,0,96,23,71
luxury,33,60,78,98
utility,25,56,74,76
essential,73,5,88,45
luxury,63,14,68,2
luxury,25,10,85,22
essential,24,34,32,49
essential,2,67,81,98
utility,87,56,58,45
utility,26,89,65,42
utility,68,81,84,79
essential,81,32,46,45
essential,25,84,58,69
luxury,22,64,62,73
utility,23,67,63,86
essential,54,15,15,13
utility,67,77,34,2
utility,79,75,53,44
utility,88,52,16,84
essential,36,37,76,50
essential,2,81,4,46
luxury,30,61,34,26
essential,86,95,68,35
luxury,40,98,29,40
essential,44,76,21,85
utility,3,45,29,95
essential,76,38,65,40
luxury,18,2,24,30
essential,56,32,73,4
essential,53,60,65,9
luxury,29,60,49,29
luxury,71,69,57,43
essential,42,24,84,13
essential,3,59,9,84
utility,53,13,79,55
essential,64,10,76,47
utility,86,35,27,62
utility,26,79,89,87
essential,11,83,80,27
essential,57,1,33,55
essential,61,84,26,42
essential,95,22,44,34
luxury,8,71,63,60
utility,11,7,21,51
luxury,7,17,4,84
essential,66,84,38,77
luxury,51,85,76,33
luxury,66,68,47,62
luxury,62,59,36,5
essential,84,26,92,7
essential,49,96,41,53
utility,87,61,69,24
luxury,31,96,2,80
luxury,98,27,21,88
essential,5,18,28,66
essential,85,83,67,83
essential,97,81,15,0
essential,39,40,56,4
luxury,83,33,44,49
utility,4,91,37,53
utility,28,69,57,99
essential,94,73,70,13
essential,75,88,58,72
utility,42,89,42,66
luxury,88,11,17,13
luxury,85,12,46,29
essential,24,72,77,90
utility,7,18,13,33
utility,32,58,98,13
luxury,29,79,1,61
essential,44,29,29,92
luxury,95,77,19,99
essential,58,4,38,85
utility,7,86,20,61
utility,30,58,40,24
utility,57,19,32,74
essential,98,7,25,40
utility,24,38,10,78
essential,44,11,71,96
luxury,83,79,71,55
utility,30,62,93,99
essential,63,53,46,47
essential,31,16,89,16
essential,99,45,51,37
utility,68,87,31,74
luxury,85,20,14,72
luxury,13,91,48,18
luxury,69,7,55,21
utility,60,6,86,4
essential,24,38,48,36
utility,32,47,37,75
utility,22,38,90,56
essential,67,69,47,49
essential,75,38,84,27
essential,30,63,63,39
luxury,97,41,74,50
essential,80,87,94,6
essential,23,51,56,41
luxury,52,4,33,80
luxury,42,5,2,18
utility,73,55,92,76
essential,60,88,45,53
essential,38,39,49,19
utility,81,61,75,72
luxury,0,35,65,59
luxury,33,82,73,48
essential,14,25,94,73
essential,56,18,24,4
essential,0,96,55,88
luxury,27,37,16,30
luxury,8,33,75,9
luxury,61,10,70,75
utility,77,13,70,85
luxury,36,37,71,40
essential,58,79,38,86
luxury,50,34,64,49
essential,68,30,74,0
essential,21,87,13,43
essential,31,17,52,61
essential,40,50,71,96
essential,52,98,86,77
essential,74,70,48,91
luxury,14,78,46,63
essential,56,99,22,62
essential,4,11,84,66
essential,73,19,85,30
luxury,50,64,89,96
essential,4,85,15,81
luxury,80,80,92,56
utility,20,66,70,13
essential,6,96,53,48
utility,65,87,79,91
essential,42,25,26,46
luxury,98,59,25,63
essential,98,96,99,78
essential,5,85,2,32
luxury,7,63,63,75
luxury,17,90,97,20
essential,57,83,26,39
utility,52,12,35,83
essential,47,86,52,1
essential,45,30,53,0
essential,34,49,98,6
essential,42,20,6,82
essential,70,72,76,37
essential,3,13,42,27
utility,52,12,26,61
utility,15,69,59,75
essential,50,32,61,0
essential,17,37,62,12
essential,3,14,78,26
luxury,2,93,19,30
utility,45,34,81,71
luxury,74,37,39,26
luxury,28,51,2,78
essential,79,38,28,65
luxury,89,36,29,18
utility,57,36,3,63
luxury,74,83,68,10
utility,92,66,53,68
luxury,0,44,98,29
essential,14,76,2,55
utility,19,88,68,98
essential,24,75,78,53
essential,94,53,71,1
luxury,65,63,31,4
utility,86,51,83,15
luxury,58,41,43,51
utility,68,43,95,73
essential,16,6,11,97
essential,97,74,77,72
luxury,13,34,98,0
luxury,94,97,39,33
luxury,89,93,70,64
luxury,52,90,43,48
utility,20,23,47,68
essential,84,14,38,65
utility,98,32,96,19
luxury,73,69,2,86
