utility,21,78,96,63
utility,39,61,78,29
utility,38,21,32,96
luxury,81,8,99,36
essential,58,20,44,76
luxury,32,85,61,54
essential,87,77,72,0
essential,32,55,79,60
essential,33,92,48,65
essential,85,90,10,51
utility,0,57,30,30
essential,84,13,15,67
luxury,44,60,6,51
luxury,43,48,34,89
luxury,20,81,45,96
luxury,48,62,54,93
essential,8,65,42,75
essential,96,15,59,77
essential,84,97,75,27
essential,77,1,35,10
luxury,80,61,64,65
utility,45,14,66,41
utility,24,1,67,94
utility,88,62,48,62
luxury,7,56,24,66
essential,14,55,90,9
luxury,12,92,42,85
luxury,34,46,45,13
essential,87,5,80,23
essential,84,54,67,89
utility,43,75,30,29
essential,96,36,78,47
utility,81,84,6,11
luxury,23,14,24,48
luxury,31,62,69,95
utility,12,15,66,42
essential,82,32,16,79
essential,63,8,54,83
utility,26,78,35,13
utility,38,29,16,62
luxury,54,1,9,37
essential,30,66,38,51
utility,19,30,88,88
utility,48,20,42,85
essential,46,4,79,33
utility,88,32,12,17
luxury,7,5,32,36
essential,48,32,0,62
utility,24,68,60,15
luxury,51,17,11,46
essential,81,14,16,51
essential,15,5,62,94
utility,39,83,4,67
essential,63,34,42,77
essential,85,29,50,17
utility,41,63,25,76
essential,36,50,71,61
luxury,62,7,53,87
utility,2,68,57,28
essential,1,61,33,7
essential,98,36,69,19
essential,68,18,15,67
utility,42,90,7,43
utility,15,72,14,76
essential,5,97,14,52
utility,56,55,91,2
luxury,10,29,49,6
utility,20,34,77,23
essential,15,69,24,9
utility,39,12,61,35
luxury,63,9,27,92
utility,49,63,69,89
luxury,67,1,94,0
essential,94,61,23,96
utility,96,15,57,52
luxury,15,48,13,8
luxury,58,36,45,36
utility,33,29,50,10
luxury,5,33,79,80
utility,5,93,55,26
luxury,62,77,38,15
luxury,51,39,85,75
utility,9,59,86,72
utility,58,17,29,49
essential,29,35,98,38
luxury,50,16,35,76
utility,99,84,45,95
luxury,59,45,38,74
essential,66,86,36,93
luxury,76,98,30,53
luxury,41,58,50,60
utility,54,42,51,43
utility,66,87,3,5
utility,37,74,41,71
luxury,52,22,26,72
luxury,29,77,63,83
essential,84,76,75,49
luxury,74,45,66,14
utility,89,6,57,41
luxury,4,8,83,57
utility,40,2,33,89
utility,72,30,57,78
luxury,37,45,47,41
luxury,33,40,23,41
essential,0,19,94,52
utility,72,83,4,82
luxury,71,47,51,96
luxury,54,58,95,35
essential,34,94,91,66
luxury,95,68,39,2
luxury,89,74,18,5
luxury,88,89,64,55
utility,52,33,4,35
essential,23,46,56,46
utility,2,94,62,94
utility,95,92,91,1
utility,11,85,23,79
utility,17,55,16,61
utility,64,71,74,1
luxury,34,18,43,52
utility,19,42,94,14
essential,19,23,74,27
utility,37,71,1,72
luxury,38,74,34,76
utility,90,29,6,5
luxury,90,86,28,85
luxury,1,11,40,63
luxury,86,94,45,88
utility,33,52,21,40
utility,21,4,94,74
luxury,42,26,78,16
utility,8,23,88,87
utility,23,89,43,2
essential,6,94,16,80
luxury,48,26,43,65
utility,53,94,43,6
luxury,65,30,26,29
essential,50,61,65,71
luxury,21,51,49,73
luxury,13,60,21,87
utility,40,78,85,17
luxury,28,96,19,47
utility,47,49,0,41
utility,90,36,59,32
utility,51,3,49,66
essential,93,69,58,6
luxury,19,59,54,99
essential,27,96,60,45
luxury,45,77,40,97
luxury,10,53,3,81
luxury,69,52,42,92
utility,64,23,40,66
essential,11,21,65,88
luxury,69,72,64,1
essential,26,73,51,15
luxury,23,87,99,46
essential,39,62,88,82
utility,2,39,24,43
utility,85,35,20,80
essential,98,48,15,0
utility,1,66,75,33
luxury,6,58,59,92
luxury,30,88,52,11
luxury,48,23,38,79
utility,50,23,0,10
luxury,91,37,30,76
utility,55,2,11,12
essential,31,46,93,83
essential,75,54,40,0
essential,17,42,96,92
luxury,58,47,1,2
utility,50,17,15,90
luxury,2,37,72,26
essential,51,19,42,74
utility,97,44,49,23
utility,17,20,29,91
utility,15,46,45,78
utility,7,86,69,63
essential,0,29,96,66
essential,33,29,41,86
essential,78,12,49,90
essential,20,18,84,83
utility,54,25,6,0
essential,29,78,46,96
luxury,8,8,46,7
utility,54,63,14,78
utility,72,67,54,38
utility,29,64,83,32
utility,59,48,51,36
luxury,53,33,31,19
luxury,28,39,96,56
essential,56,56,81,62
luxury,64,38,50,58
essential,33,99,62,46
luxury,90,76,42,86
utility,76,74,48,32
essential,4,93,37,21
utility,21,26,72,13
utility,40,17,38,87
essential,36,74,3,57
luxury,3,38,68,91
utility,70,93,68,56
essential,91,75,10,61
luxury,9,48,77,43
utility,87,90,83,36
utility,67,76,84,18
utility,73,2,86,67
utility,93,67,79,31
utility,86,78,44,21
luxury,86,91,61,79
utility,84,52,76,79
utility,15,47,87,99
essential,47,26,13,6
essential,72,32,90,76
utility,70,98,69,2
essential,5,73,30,17
luxury,14,10,17,30
luxury,34,54,8,28
essential,19,7,68,7
luxury,73,9,69,76
luxury,22,5,76,30
utility,83,21,43,30
luxury,94,77,5,54
utility,11,61,22,46
utility,70,3,53,92
utility,56,17,7,93
essential,11,47,46,53
luxury,28,60,64,42
luxury,0,73,18,9
essential,70,75,27,21
utility,34,73,80,13
luxury,2,65,45,98
essential,16,79,32,53
utility,77,5,73,74
luxury,23,70,58,55
essential,51,7,38,24
utility,96,80,39,63
luxury,34,44,33,8
utility,10,34,16,38
essential,26,46,3,67
luxury,2,88,66,36
luxury,11,19,99,52
utility,32,32,78,27
luxury,57,93,88,18
utility,32,58,41,86
luxury,83,97,15,88
luxury,86,45,80,91
luxury,59,76,85,98
luxury,37,25,36,5
essential,67,16,92,64
luxury,72,17,58,72
essential,46,65,17,98
essential,78,35,92,12
essential,54,71,88,10
essential,69,70,1,86
luxury,51,58,44,35
essential,56,81,48,0
luxury,86,33,68,36
luxury,32,14,78,51
luxury,8,25,96,66
utility,61,90,52,38
utility,62,60,78,60
luxury,19,14,71,5
essential,27,44,33,47
essential,64,61,11,40
essential,16,71,59,56
utility,57,42,46,84
luxury,94,85,75,57
luxury,20,62,29,54
utility,95,91,96,84
luxury,52,45,38,99
utility,59,55,71,61
luxury,27,46,70,72
essential,79,60,85,16
luxury,15,23,86,47
essential,60,24,88,63
luxury,9,52,10,97
luxury,51,44,30,92
essential,30,59,81,3
utility,68,34,93,72
luxury,73,28,72,45
utility,91,24,83,92
utility,82,68,30,55
luxury,26,25,49,25
luxury,6,6,80,16
luxury,48,48,92,70
utility,79,7,4,43
essential,59,56,81,80
utility,34,93,12,76
luxury,70,37,7,38
essential,60,47,64,97
luxury,65,90,96,76
luxury,9,96,52,44
utility,98,58,87,48
utility,57,57,8,94
essential,48,58,68,40
luxury,43,48,81,70
luxury,44,21,14,49
luxury,10,62,4,22
essential,49,73,55,99
essential,65,97,37,23
utility,9,66,48,65
utility,10,64,90,97
utility,31,47,11,68
luxury,82,65,44,8
essential,98,72,79,74
luxury,55,12,42,31
essential,39,5,8,22
essential,35,94,43,87
luxury,71,20,98,63
utility,7,45,65,8
utility,38,22,91,87
luxury,22,88,34,72
essential,72,33,19,68
essential,12,39,40,41
luxury,60,31,73,3
luxury,92,33,86,82
luxury,65,71,22,57
luxury,20,0,16,44
essential,92,28,64,72
luxury,95,11,76,90
utility,17,90,37,10
essential,39,17,55,76
essential,72,4,41,5
luxury,43,21,18,70
essential,71,16,41,18
luxury,48,42,38,89
essential,81,97,85,72
utility,61,38,74,54
luxury,90,54,37,86
essential,79,90,60,75
luxury,75,14,25,95
essential,53,69,42,39
essential,7,32,48,1
utility,23,34,71,83
utility,74,56,20,9
essential,5,75,73,94
utility,93,43,45,34
utility,31,98,70,33
utility,15,48,65,66
essential,68,76,8,88
utility,78,88,62,30
essential,67,37,69,76
luxury,74,39,66,86
utility,23,33,1,44
luxury,13,21,79,90
utility,2,0,85,9
essential,20,80,26,84
luxury,32,93,34,52
utility,12,8,13,2
utility,18,93,71,52
essential,35,44,46,78
luxury,93,71,72,66
essential,23,45,8,44
utility,48,22,82,18
utility,56,4,19,24
essential,19,27,84,97
utility,68,22,47,64
utility,46,59,71,54
luxury,52,61,83,90
luxury,76,44,66,60
essential,87,61,74,72
luxury,9,93,59,77
utility,79,43,99,40
luxury,75,62,5,52
utility,16,86,14,49
luxury,19,79,83,98
essential,85,66,71,21
luxury,6,1,96,82
luxury,70,19,58,72
utility,1,13,49,74
luxury,98,12,15,9
luxury,23,32,31,6
essential,48,95,95,0
luxury,92,82,63,40
essential,0,1,62,53
luxury,31,45,30,50
utility,59,35,50,64
essential,37,46,5,12
luxury,41,63,89,11
luxury,91,69,59,87
luxury,52,58,36,90
utility,86,81,71,24
luxury,61,52,45,29
utility,25,75,22,37
essential,40,32,14,81
luxury,31,49,19,84
essential,97,13,75,47
essential,15,22,91,47
utility,62,6,23,39
utility,90,6,0,1
utility,21,97,79,82
essential,9,87,39,83
utility,51,69,54,35
utility,12,38,38,84
luxury,39,74,69,19
essential,0,92,33,28
utility,4,11,10,39
luxury,94,22,36,40
essential,1,73,92,31
utility,43,36,66,60
utility,18,68,77,21
luxury,10,87,21,73
utility,95,59,64,92
essential,73,44,70,19
essential,72,29,69,68
essential,83,35,12,8
essential,49,55,85,30
essential,79,15,10,28
luxury,57,74,48,41
utility,84,93,93,64
essential,66,71,71,49
luxury,74,59,67,20
utility,38,86,16,31
essential,4,12,44,1
essential,31,49,49,0
luxury,67,1,28,72
utility,32,93,58,28
essential,83,90,39,77
essential,95,22,87,97
luxury,33,90,91,29
utility,62,13,60,15
essential,74,32,6,47
essential,58,81,71,49
luxury,6,83,80,11
essential,33,12,40,22
utility,40,50,54,47
utility,10,62,7,72
utility,77,92,76,38
utility,23,55,60,46
utility,98,24,18,31
luxury,53,12,2,5
essential,66,11,60,83
luxury,15,17,13,20
essential,69,28,27,57
essential,42,76,53,92
luxury,97,63,15,7
essential,89,44,29,36
luxury,76,71,95,29
luxury,27,96,92,31
utility,23,96,47,59
luxury,23,45,44,59
essential,9,45,50,1
essential,42,26,94,41
essential,0,64,5,12
essential,11,79,59,86
essential,81,79,88,26
luxury,57,54,66,70
utility,94,7,45,99
utility,29,41,17,37
utility,61,60,19,39
essential,96,41,82,71
essential,46,52,19,8
essential,18,82,43,81
luxury,29,35,77,84
luxury,97,17,16,75
utility,24,47,93,59
utility,75,2,61,36
essential,1,92,25,97
utility,58,73,60,56
luxury,67,65,11,58
luxury,43,56,76,36
utility,18,62,22,76
luxury,43,14,80,30
luxury,10,48,3,16
utility,27,29,73,64
utility,15,91,85,36
essential,25,17,67,27
utility,4,46,80,89
essential,43,47,88,52
luxury,44,64,3,50
essential,84,71,58,48
luxury,49,47,34,69
luxury,59,56,67,13
luxury,11,71,57,86
utility,60,19,28,3
utility,56,64,27,18
utility,65,62,31,55
utility,29,78,70,92
luxury,16,85,50,25
essential,4,73,74,46
utility,2,41,66,92
utility,67,67,12,28
essential,33,65,12,38
utility,6,76,55,17
luxury,98,39,60,34
luxury,66,12,35,51
luxury,59,73,42,22
essential,27,10,0,77
essential,92,35,95,27
utility,34,97,47,63
utility,24,74,34,0
essential,22,38,41,93
luxury,17,5,57,46
luxury,23,73,28,46
utility,71,34,51,80
utility,35,42,64,37
utility,0,32,57,52
utility,88,16,38,40
utility,4,22,96,35
luxury,13,78,6,91
luxury,65,82,10,8
utility,0,73,47,54
luxury,85,23,29,45
utility,51,96,9,51
essential,94,0,55,37
utility,6,71,97,23
luxury,63,45,98,19
essential,92,47,9,4
essential,30,37,36,2
utility,12,72,16,74
utility,11,70,5,15
essential,1,56,89,47
utility,87,97,13,32
luxury,74,98,45,31
utility,68,2,2,40
luxury,41,31,10,35
luxury,16,64,51,97
luxury,12,46,18,42
utility,71,78,75,91
utility,30,10,10,64
luxury,8,16,76,11
essential,73,69,71,69
essential,37,49,23,10
essential,84,32,24,98
utility,21,73,18,23
essential,79,42,8,73
essential,23,67,22,30
luxury,23,21,97,84
utility,75,21,29,78
utility,84,10,81,67
essential,13,95,47,91
essential,81,16,97,27
essential,88,5,92,72
utility,83,51,68,50
essential,49,0,30,66
luxury,90,44,3,95
luxury,38,61,54,83
luxury,42,83,17,98
utility,78,96,98,89
utility,48,6,87,51
essential,57,31,41,15
luxury,39,35,74,57
luxury,54,23,33,24
utility,28,44,4,75
essential,38,63,6,19
utility,99,40,66,18
utility,7,98,25,82
utility,5,78,97,99
essential,85,87,87,69
utility,71,32,48,83
utility,25,38,28,73
utility,5,61,82,36
luxury,63,55,28,67
utility,3,15,48,6
essential,8,67,43,74
essential,0,60,91,61
essential,74,7,42,84
utility,39,21,22,42
luxury,14,94,51,75
utility,5,68,29,43
essential,12,67,33,65
luxury,33,25,57,44
utility,31,10,51,56
luxury,2,46,54,8
essential,68,71,13,96
luxury,69,41,68,25
luxury,3,93,3,49
essential,89,70,23,11
luxury,87,23,30,13
luxury,8,95,56,80
essential,11,39,64,26
utility,4,37,9,95
luxury,54,66,94,29
luxury,14,11,3,96
